DATE,HOUR,KW
2016-03-23,20,12436.638203805423
2016-03-23,21,11205.58479565705
2016-03-23,22,9898.6771
2016-03-23,23,8952.242360449338
2016-03-24,0,8379.663245996477
2016-03-24,1,7977.689743450384
2016-03-24,2,7875.020189068845
2016-03-24,3,8061.721157738679
2016-03-24,4,8817.252843586683
2016-03-24,5,10333.761014945962
2016-03-24,6,11189.71420020126
2016-03-24,7,11104.11396777142
2016-03-24,8,11261.986139027144
2016-03-24,9,11276.96641461642
2016-03-24,10,11189.123159487805
2016-03-24,11,11056.318027288546
2016-03-24,12,10888.186349656888
2016-03-24,13,10700.29337651811
2016-03-24,14,10522.694264843612
2016-03-24,15,10447.359823382603
2016-03-24,16,10398.236620588368
2016-03-24,17,10329.141096606578
2016-03-24,18,10481.833063931525
2016-03-24,19,11083.124783193538
2016-03-24,20,10868.825969634314
2016-03-24,21,10268.656714714953
2016-03-24,22,9498.856500000002
2016-03-24,23,9023.881994166864
2016-03-25,0,8809.4356755967
2016-03-25,1,8742.019568176232
2016-03-25,2,8851.038450036314
2016-03-25,3,9194.814372533889
2016-03-25,4,9945.158237964062
2016-03-25,5,11042.133503159332
2016-03-25,6,11764.839828010823
2016-03-25,7,11814.899151185618
2016-03-25,8,11599.38446753334
2016-03-25,9,11312.260967520237
2016-03-25,10,11003.373186035711
2016-03-25,11,10717.124875740945
2016-03-25,12,10476.246534719396
2016-03-25,13,10335.171877665563
2016-03-25,14,10250.70287084636
2016-03-25,15,10243.070580032443
2016-03-25,16,10260.170033673872
2016-03-25,17,10149.989187190056
2016-03-25,18,10110.391717524488
2016-03-25,19,10510.843304140248
2016-03-25,20,10296.720971345138
2016-03-25,21,9800.59860193344
2016-03-25,22,9125.237099999998
2016-03-25,23,8491.728177104425
2016-03-26,0,8100.467762282653
2016-03-26,1,7909.428985433887
2016-03-26,2,7837.863293212725
2016-03-26,3,7917.168780320036
2016-03-26,4,8209.68410947188
2016-03-26,5,8740.689601673632
2016-03-26,6,9294.716669508998
2016-03-26,7,9761.869056334508
2016-03-26,8,10059.55819308994
2016-03-26,9,10155.506661310124
2016-03-26,10,10147.494204393124
2016-03-26,11,10078.37193153615
2016-03-26,12,9917.98086934372
2016-03-26,13,9922.219501303764
2016-03-26,14,10001.81269954019
2016-03-26,15,10185.770399963218
2016-03-26,16,10296.968872989268
2016-03-26,17,10236.043146426817
2016-03-26,18,10233.69559897374
2016-03-26,19,10627.071735980824
2016-03-26,20,10391.120710578203
2016-03-26,21,9841.797771660851
2016-03-26,22,9136.9576
2016-03-26,23,8430.219536801913
2016-03-27,0,7918.844556616738
2016-03-27,1,7586.070134891075
2016-03-27,2,7421.750936858032
2016-03-27,3,7395.146237311283
2016-03-27,4,7526.808396432867
2016-03-27,5,7911.540950535525
2016-03-27,6,8410.415314422056
2016-03-27,7,8981.30857433875
2016-03-27,8,9540.219249448704
2016-03-27,9,9741.909734368037
2016-03-27,10,9680.551441797608
2016-03-27,11,9604.919793644509
2016-03-27,12,9441.70332382706
2016-03-27,13,9258.319400052382
2016-03-27,14,9163.505818075151
2016-03-27,15,9156.46963261357
2016-03-27,16,9246.364759077149
2016-03-27,17,9336.581317272488
2016-03-27,18,9606.394526463975
2016-03-27,19,10289.195292680655
2016-03-27,20,10172.53823203774
2016-03-27,21,9504.526783111767
2016-03-27,22,8682.122900000002
2016-03-27,23,8137.097245949942
2016-03-28,0,7938.167426412599
2016-03-28,1,7895.2314163039555
2016-03-28,2,8048.013933841974
2016-03-28,3,8463.69011302595
2016-03-28,4,9464.883433476518
2016-03-28,5,11180.97261609095
2016-03-28,6,12024.632259267555
2016-03-28,7,11717.421999426
2016-03-28,8,11403.47925938945
2016-03-28,9,11236.56113070796
2016-03-28,10,11045.892762150575
2016-03-28,11,10880.697540025689
2016-03-28,12,10808.954790439568
2016-03-28,13,10734.742204863274
2016-03-28,14,10692.212148501128
2016-03-28,15,10779.958350973056
2016-03-28,16,10864.7202399342
2016-03-28,17,10914.533030252624
2016-03-28,18,11032.59908558482
2016-03-28,19,11534.815638267251
2016-03-28,20,11141.16700788234
2016-03-28,21,10215.175639700376
2016-03-28,22,9163.0564
2016-03-28,23,8564.678447753085
2016-03-29,0,8200.821724812826
2016-03-29,1,8012.549649700751
2016-03-29,2,7988.83087530908
2016-03-29,3,8288.552228360799
2016-03-29,4,9106.219094946
2016-03-29,5,10562.184516407317
2016-03-29,6,11158.079301334375
2016-03-29,7,10889.626660936032
2016-03-29,8,10946.770891019016
2016-03-29,9,11067.409609213337
2016-03-29,10,11094.679043440525
2016-03-29,11,11071.885391111904
2016-03-29,12,11123.00286993524
2016-03-29,13,11089.362030097442
2016-03-29,14,11162.96745417172
2016-03-29,15,11225.017367208144
2016-03-29,16,11231.289085385875
2016-03-29,17,11269.732966220132
2016-03-29,18,11525.19651433208
2016-03-29,19,11916.49446187642
2016-03-29,20,11463.27163029377
2016-03-29,21,10556.497660844618
2016-03-29,22,9563.2681
2016-03-29,23,8812.925693838799
2016-03-30,0,8449.031827584155
2016-03-30,1,8309.556905951056
2016-03-30,2,8251.974803007535
2016-03-30,3,8437.613886691906
2016-03-30,4,9127.550399742073
2016-03-30,5,10508.212528122953
2016-03-30,6,11277.194782296025
2016-03-30,7,11272.734847636078
2016-03-30,8,11435.983414958098
2016-03-30,9,11667.715958905625
2016-03-30,10,11798.167758857458
2016-03-30,11,11957.178354692458
2016-03-30,12,12047.98145737599
2016-03-30,13,12052.114725914736
2016-03-30,14,12086.387022305122
2016-03-30,15,12141.73345818196
2016-03-30,16,12231.718636121064
2016-03-30,17,12154.71507028353
2016-03-30,18,11880.106516413483
2016-03-30,19,11996.559162449576
2016-03-30,20,11513.06865254445
2016-03-30,21,10596.275299603263
2016-03-30,22,9613.104999999998
2016-03-30,23,8907.10013367514
2016-03-31,0,8491.872885329385
2016-03-31,1,8262.688612042695
2016-03-31,2,8213.14299650346
2016-03-31,3,8370.195461353791
2016-03-31,4,9038.432694452702
2016-03-31,5,10354.652422294392
2016-03-31,6,10871.814073006532
2016-03-31,7,10693.50092289322
2016-03-31,8,10880.62793166764
2016-03-31,9,11091.576706957949
2016-03-31,10,11228.869399819756
2016-03-31,11,11347.834955284728
2016-03-31,12,11499.039722329368
2016-03-31,13,11591.793349540603
2016-03-31,14,11785.534345686308
2016-03-31,15,11948.688335196248
2016-03-31,16,12018.959254207382
2016-03-31,17,11834.648863400436
2016-03-31,18,11640.848621232224
2016-03-31,19,12039.711318259704
2016-03-31,20,11603.972564587755
2016-03-31,21,10607.05956257926
2016-03-31,22,9435.8136
2016-03-31,23,8554.580393595337
2016-04-01,0,8132.961614379591
2016-04-01,1,7843.933584820737
2016-04-01,2,7778.115351607325
2016-04-01,3,7953.473858315778
2016-04-01,4,8633.839021388521
2016-04-01,5,10008.486203452609
2016-04-01,6,10729.666170249986
2016-04-01,7,10738.93134940116
2016-04-01,8,10916.868708995196
2016-04-01,9,11085.897728818458
2016-04-01,10,11129.356100383911
2016-04-01,11,11097.215863804377
2016-04-01,12,10930.675560138172
2016-04-01,13,10746.554922871592
2016-04-01,14,10592.927940712152
2016-04-01,15,10460.530795282322
2016-04-01,16,10386.045154250429
2016-04-01,17,10319.40900523954
2016-04-01,18,10487.775055527924
2016-04-01,19,10860.115303846516
2016-04-01,20,10623.248127739582
2016-04-01,21,10100.5552689028
2016-04-01,22,9385.427
2016-04-01,23,8953.81886909193
2016-04-02,0,8637.470735293578
2016-04-02,1,8507.091441632476
2016-04-02,2,8462.961689554642
2016-04-02,3,8642.687054466262
2016-04-02,4,8988.009944278909
2016-04-02,5,9700.2262552097
2016-04-02,6,10330.760437402589
2016-04-02,7,10693.122983256804
2016-04-02,8,10781.770776161724
2016-04-02,9,10645.829273497457
2016-04-02,10,10404.514994071504
2016-04-02,11,10140.391298043998
2016-04-02,12,9843.849903851877
2016-04-02,13,9649.801294308008
2016-04-02,14,9550.060424696609
2016-04-02,15,9562.95301174324
2016-04-02,16,9610.876617629594
2016-04-02,17,9576.618845517763
2016-04-02,18,9639.054547293705
2016-04-02,19,10097.381482369388
2016-04-02,20,9933.256852284498
2016-04-02,21,9441.154927921858
2016-04-02,22,8830.8214
2016-04-02,23,8290.020928670361
2016-04-03,0,8004.893298053224
2016-04-03,1,7862.241767925549
2016-04-03,2,7870.065724492951
2016-04-03,3,7967.363690061959
2016-04-03,4,8236.312271650302
2016-04-03,5,8742.041438484339
2016-04-03,6,9218.78578351076
2016-04-03,7,9645.296649491742
2016-04-03,8,9819.690013524409
2016-04-03,9,9792.6360125235
2016-04-03,10,9739.69648323584
2016-04-03,11,9719.329361766684
2016-04-03,12,9719.844938348371
2016-04-03,13,9771.83952231676
2016-04-03,14,9901.97537188777
2016-04-03,15,10124.188292771949
2016-04-03,16,10397.519116552645
2016-04-03,17,10522.261336135358
2016-04-03,18,10554.22508863766
2016-04-03,19,11007.09251935916
2016-04-03,20,10695.818851722288
2016-04-03,21,9868.647607181398
2016-04-03,22,8862.3315
2016-04-03,23,8139.010024774493
2016-04-04,0,7718.140418710725
2016-04-04,1,7529.146403408372
2016-04-04,2,7515.0074900167
2016-04-04,3,7776.461780496968
2016-04-04,4,8521.575475180463
2016-04-04,5,9949.869307335735
2016-04-04,6,10546.83356980611
2016-04-04,7,10492.968086093217
2016-04-04,8,10607.580230777756
2016-04-04,9,10802.085480579874
2016-04-04,10,10980.38863520374
2016-04-04,11,11217.190416363106
2016-04-04,12,11547.603208363304
2016-04-04,13,11900.471213645584
2016-04-04,14,12288.81527291156
2016-04-04,15,12691.9582993902
2016-04-04,16,12982.161044695644
2016-04-04,17,13022.46610238717
2016-04-04,18,12773.981229435236
2016-04-04,19,12933.447359178475
2016-04-04,20,12356.875095370437
2016-04-04,21,11166.936682556685
2016-04-04,22,9896.101500000002
2016-04-04,23,8953.222441405902
2016-04-05,0,8405.032181658242
2016-04-05,1,8035.749684228101
2016-04-05,2,7889.66622357328
2016-04-05,3,8071.590318743278
2016-04-05,4,8710.2001570215
2016-04-05,5,10056.146732900248
2016-04-05,6,10560.977775419758
2016-04-05,7,10533.057574713011
2016-04-05,8,10838.402125606031
2016-04-05,9,11267.872120461438
2016-04-05,10,11636.623229529345
2016-04-05,11,12077.003247152104
2016-04-05,12,12487.850408198276
2016-04-05,13,12761.037445742171
2016-04-05,14,13061.451178782474
2016-04-05,15,13274.3230899103
2016-04-05,16,13273.257032020929
2016-04-05,17,12999.594196807624
2016-04-05,18,12670.297133566884
2016-04-05,19,12934.2539662914
2016-04-05,20,12368.521640729725
2016-04-05,21,11224.577679354004
2016-04-05,22,9948.9641
2016-04-05,23,8988.901356802822
2016-04-06,0,8445.121149136525
2016-04-06,1,8131.354401097352
2016-04-06,2,7983.594727946021
2016-04-06,3,8087.575173863536
2016-04-06,4,8757.799109903848
2016-04-06,5,10063.278844019149
2016-04-06,6,10552.394401195452
2016-04-06,7,10552.033075519894
2016-04-06,8,10738.60007921697
2016-04-06,9,11027.62321269173
2016-04-06,10,11193.170741378712
2016-04-06,11,11331.955718516228
2016-04-06,12,11542.497306368552
2016-04-06,13,11659.271173011855
2016-04-06,14,11820.701891814124
2016-04-06,15,12043.664557092678
2016-04-06,16,12138.68474430613
2016-04-06,17,12052.88526515752
2016-04-06,18,11805.65100488203
2016-04-06,19,12026.137627590198
2016-04-06,20,11512.007545651484
2016-04-06,21,10432.134641523882
2016-04-06,22,9280.3189
2016-04-06,23,8472.224224825404
2016-04-07,0,8002.158755791758
2016-04-07,1,7776.322294080669
2016-04-07,2,7677.232294814299
2016-04-07,3,7902.384943203441
2016-04-07,4,8680.160755651548
2016-04-07,5,10146.87056520864
2016-04-07,6,10637.045606578118
2016-04-07,7,10529.55133410855
2016-04-07,8,10667.641666374016
2016-04-07,9,10913.514297415091
2016-04-07,10,11152.677125900882
2016-04-07,11,11423.034159062776
2016-04-07,12,11812.325957496185
2016-04-07,13,12212.089397672784
2016-04-07,14,12604.945989117445
2016-04-07,15,13027.331279521824
2016-04-07,16,13080.517229815649
2016-04-07,17,12742.378504161708
2016-04-07,18,12447.37602467172
2016-04-07,19,12727.415161843011
2016-04-07,20,12160.421500724144
2016-04-07,21,11033.340137784167
2016-04-07,22,9803.908600000002
2016-04-07,23,8873.570931639491
2016-04-08,0,8333.813158777959
2016-04-08,1,7963.062190839464
2016-04-08,2,7858.348819608376
2016-04-08,3,7954.194879831994
2016-04-08,4,8544.023505479337
2016-04-08,5,9796.683639114852
2016-04-08,6,10327.604117117357
2016-04-08,7,10418.798828681183
2016-04-08,8,10651.866080955062
2016-04-08,9,10892.995695726291
2016-04-08,10,11024.204084232932
2016-04-08,11,11182.703385297771
2016-04-08,12,11333.2728790559
2016-04-08,13,11433.082124342796
2016-04-08,14,11423.809860449564
2016-04-08,15,11390.90723523806
2016-04-08,16,11225.678417183792
2016-04-08,17,10955.331046626685
2016-04-08,18,10825.635441046044
2016-04-08,19,11105.437654180909
2016-04-08,20,10783.090616318705
2016-04-08,21,10089.074230174769
2016-04-08,22,9247.744
2016-04-08,23,8525.172159909569
2016-04-09,0,8080.55155958225
2016-04-09,1,7811.225412573456
2016-04-09,2,7647.905155904845
2016-04-09,3,7681.371766871737
2016-04-09,4,7872.453321759294
2016-04-09,5,8359.7934257808
2016-04-09,6,8807.492900655001
2016-04-09,7,9355.012954733242
2016-04-09,8,9854.094004773811
2016-04-09,9,10151.658074240082
2016-04-09,10,10317.399993722656
2016-04-09,11,10300.323224589349
2016-04-09,12,10134.880580459328
2016-04-09,13,9965.29549214319
2016-04-09,14,9806.426864272766
2016-04-09,15,9738.286533953824
2016-04-09,16,9749.885358255122
2016-04-09,17,9764.510043982102
2016-04-09,18,9872.729546289209
2016-04-09,19,10202.25078723996
2016-04-09,20,10012.85040810907
2016-04-09,21,9544.940006464542
2016-04-09,22,8927.7987
2016-04-09,23,8352.887375175535
2016-04-10,0,7959.742880869901
2016-04-10,1,7704.869305013311
2016-04-10,2,7600.248364967349
2016-04-10,3,7603.714557874056
2016-04-10,4,7720.995266448358
2016-04-10,5,8028.336486880077
2016-04-10,6,8356.011313260835
2016-04-10,7,8924.287912309825
2016-04-10,8,9479.009357342562
2016-04-10,9,9827.65296551652
2016-04-10,10,10021.420516580782
2016-04-10,11,10199.826083366112
2016-04-10,12,10302.028216907282
2016-04-10,13,10410.649414715796
2016-04-10,14,10509.045365854432
2016-04-10,15,10666.036986908375
2016-04-10,16,10896.116385205838
2016-04-10,17,11032.519682792145
2016-04-10,18,11182.708055285484
2016-04-10,19,11708.73413681964
2016-04-10,20,11532.054985075882
2016-04-10,21,10694.896610639573
2016-04-10,22,9667.0714
2016-04-10,23,8940.392716088401
2016-04-11,0,8484.515712282326
2016-04-11,1,8224.262057925043
2016-04-11,2,8172.552427545191
2016-04-11,3,8368.280576829691
2016-04-11,4,9030.477690410176
2016-04-11,5,10329.142370250976
2016-04-11,6,11013.940045089155
2016-04-11,7,11145.030398477422
2016-04-11,8,11405.969551481248
2016-04-11,9,11777.256175405471
2016-04-11,10,12236.836917280643
2016-04-11,11,12707.740839146643
2016-04-11,12,13236.864740836956
2016-04-11,13,13741.693306104244
2016-04-11,14,14237.507774703849
2016-04-11,15,14427.432177274037
2016-04-11,16,14144.940895199412
2016-04-11,17,13447.50918630447
2016-04-11,18,12901.21817582514
2016-04-11,19,12964.764188498884
2016-04-11,20,12415.011080736444
2016-04-11,21,11206.379270282576
2016-04-11,22,9940.336600000002
2016-04-11,23,9028.988304212868
2016-04-12,0,8495.532717384758
2016-04-12,1,8139.264252947091
2016-04-12,2,7978.3404785384355
2016-04-12,3,8119.998005705749
2016-04-12,4,8801.37608946164
2016-04-12,5,10083.56481510382
2016-04-12,6,10586.232578967698
2016-04-12,7,10561.737318061952
2016-04-12,8,10744.86718611626
2016-04-12,9,10988.000646599456
2016-04-12,10,11120.965845302771
2016-04-12,11,11192.985685878024
2016-04-12,12,11270.3757658593
2016-04-12,13,11190.549284214962
2016-04-12,14,11192.912417475902
2016-04-12,15,11183.294836915897
2016-04-12,16,11144.749172733564
2016-04-12,17,11140.664760750991
2016-04-12,18,11246.743517195937
2016-04-12,19,11577.445679172037
2016-04-12,20,11140.716803002388
2016-04-12,21,10213.62578868289
2016-04-12,22,9182.2225
2016-04-12,23,8460.8511002042
2016-04-13,0,8076.195028539669
2016-04-13,1,7859.597415522888
2016-04-13,2,7778.268399830103
2016-04-13,3,7967.987227959894
2016-04-13,4,8678.294461418209
2016-04-13,5,10021.6382326419
2016-04-13,6,10626.532388044829
2016-04-13,7,10654.500710319437
2016-04-13,8,10795.269809998992
2016-04-13,9,10960.249657896538
2016-04-13,10,11000.62575343286
2016-04-13,11,10969.947109842236
2016-04-13,12,10959.145382436409
2016-04-13,13,10802.91646114426
2016-04-13,14,10720.049793658589
2016-04-13,15,10740.27741659105
2016-04-13,16,10771.784981454102
2016-04-13,17,10806.140875903024
2016-04-13,18,10950.626989530358
2016-04-13,19,11321.800108734378
2016-04-13,20,10919.34875099454
2016-04-13,21,10058.851614655532
2016-04-13,22,9078.319
2016-04-13,23,8421.895258561768
2016-04-14,0,8012.430208842651
2016-04-14,1,7827.993244181097
2016-04-14,2,7779.139537922762
2016-04-14,3,7977.684270221114
2016-04-14,4,8710.060845655971
2016-04-14,5,10059.187423271893
2016-04-14,6,10647.781267183876
2016-04-14,7,10575.310512655124
2016-04-14,8,10672.142406962506
2016-04-14,9,10844.692764727342
2016-04-14,10,10950.114925150508
2016-04-14,11,11041.630717889038
2016-04-14,12,11152.303431294597
2016-04-14,13,11231.199828420637
2016-04-14,14,11284.851618856172
2016-04-14,15,11402.570837754463
2016-04-14,16,11414.207685944632
2016-04-14,17,11346.43510707108
2016-04-14,18,11333.037162801049
2016-04-14,19,11791.146890855878
2016-04-14,20,11500.55445241147
2016-04-14,21,10560.148197124556
2016-04-14,22,9487.9142
2016-04-14,23,8715.96704990609
2016-04-15,0,8245.00633863865
2016-04-15,1,7964.908436591889
2016-04-15,2,7936.239854319186
2016-04-15,3,8077.436241128875
2016-04-15,4,8729.227905242098
2016-04-15,5,10008.335472344435
2016-04-15,6,10502.608091423235
2016-04-15,7,10621.334418186278
2016-04-15,8,10900.36813450215
2016-04-15,9,11151.38357157753
2016-04-15,10,11220.937475244877
2016-04-15,11,11310.80178401877
2016-04-15,12,11408.049625091304
2016-04-15,13,11546.295785805862
2016-04-15,14,11694.059275431766
2016-04-15,15,11877.309075906678
2016-04-15,16,11872.682305629642
2016-04-15,17,11638.188892370872
2016-04-15,18,11365.631139978605
2016-04-15,19,11558.167930754851
2016-04-15,20,11260.369489098905
2016-04-15,21,10598.425330135531
2016-04-15,22,9694.5998
2016-04-15,23,8942.855090711786
2016-04-16,0,8419.762513446001
2016-04-16,1,8111.4377123951745
2016-04-16,2,7939.251881484572
2016-04-16,3,7967.459345006024
2016-04-16,4,8190.8240628756275
2016-04-16,5,8641.467623466642
2016-04-16,6,9076.730268466898
2016-04-16,7,9663.130976998664
2016-04-16,8,10278.557208824202
2016-04-16,9,10664.584493422077
2016-04-16,10,11006.644558555185
2016-04-16,11,11208.741194612712
2016-04-16,12,11275.507715786358
2016-04-16,13,11352.524660838102
2016-04-16,14,11476.179027710084
2016-04-16,15,11536.432877831838
2016-04-16,16,11490.84279876758
2016-04-16,17,11316.946479363098
2016-04-16,18,11288.240800950049
2016-04-16,19,11467.353998234028
2016-04-16,20,11223.082681774033
2016-04-16,21,10611.751626487683
2016-04-16,22,9827.3845
2016-04-16,23,9067.89898968402
2016-04-17,0,8557.731896415682
2016-04-17,1,8211.365610130724
2016-04-17,2,8014.730814548872
2016-04-17,3,7956.860784058387
2016-04-17,4,8013.193608076329
2016-04-17,5,8241.533761907775
2016-04-17,6,8541.2133697985
2016-04-17,7,9084.816437845191
2016-04-17,8,9671.848607126512
2016-04-17,9,10084.26531437845
2016-04-17,10,10278.11326954853
2016-04-17,11,10346.35371743609
2016-04-17,12,10279.04993497464
2016-04-17,13,10180.3879687745
2016-04-17,14,10120.917164172484
2016-04-17,15,10170.502714122382
2016-04-17,16,10323.856075318348
2016-04-17,17,10477.6513955748
2016-04-17,18,10762.582148719988
2016-04-17,19,11054.245077781128
2016-04-17,20,10795.313738491226
2016-04-17,21,9990.215641613448
2016-04-17,22,9052.4078
2016-04-17,23,8371.108404526625
2016-04-18,0,7980.105989242768
2016-04-18,1,7784.222045177101
2016-04-18,2,7753.236456869126
2016-04-18,3,7971.758396910404
2016-04-18,4,8647.954178359032
2016-04-18,5,9879.228027903848
2016-04-18,6,10418.438182477532
2016-04-18,7,10479.05237260519
2016-04-18,8,10745.272158875232
2016-04-18,9,11002.2884078013
2016-04-18,10,11174.970909382972
2016-04-18,11,11231.334519160284
2016-04-18,12,11304.325815742002
2016-04-18,13,11342.340161923064
2016-04-18,14,11397.55488493961
2016-04-18,15,11468.756962937608
2016-04-18,16,11523.51051482727
2016-04-18,17,11557.507971206573
2016-04-18,18,11582.320708791303
2016-04-18,19,11918.662604390547
2016-04-18,20,11571.378520019078
2016-04-18,21,10620.694608809295
2016-04-18,22,9531.171799999998
2016-04-18,23,8760.346247585027
2016-04-19,0,8331.639105862989
2016-04-19,1,8064.251257238791
2016-04-19,2,7946.197470817376
2016-04-19,3,8117.517887947705
2016-04-19,4,8796.797091057979
2016-04-19,5,10080.073947192775
2016-04-19,6,10615.216254836829
2016-04-19,7,10683.417659081344
2016-04-19,8,10966.292356057153
2016-04-19,9,11291.63521253346
2016-04-19,10,11495.124068320018
2016-04-19,11,11609.30014468867
2016-04-19,12,11879.377530264816
2016-04-19,13,12014.91636232473
2016-04-19,14,12272.956893939085
2016-04-19,15,12554.500756209902
2016-04-19,16,12756.181365498123
2016-04-19,17,12672.325996908648
2016-04-19,18,12460.344719777888
2016-04-19,19,12763.490290745907
2016-04-19,20,12300.83726494998
2016-04-19,21,11172.158926614688
2016-04-19,22,9997.2385
2016-04-19,23,9078.794113159973
2016-04-20,0,8583.550531066641
2016-04-20,1,8255.325372470694
2016-04-20,2,8044.127009731238
2016-04-20,3,8174.135708705946
2016-04-20,4,8782.847771843428
2016-04-20,5,9990.510443904472
2016-04-20,6,10602.201282477452
2016-04-20,7,10674.708600867249
2016-04-20,8,10905.527649814609
2016-04-20,9,11183.228626405076
2016-04-20,10,11256.452275888789
2016-04-20,11,11353.427647528064
2016-04-20,12,11495.87825825454
2016-04-20,13,11583.463367913637
2016-04-20,14,11612.0787311702
2016-04-20,15,11806.323499677235
2016-04-20,16,11992.319335507089
2016-04-20,17,12011.452762298904
2016-04-20,18,11839.879777822342
2016-04-20,19,12084.509348995129
2016-04-20,20,11706.991484773233
2016-04-20,21,10735.19642319076
2016-04-20,22,9596.3141
2016-04-20,23,8780.50750031917
2016-04-21,0,8279.476074879834
2016-04-21,1,8006.52793110015
2016-04-21,2,7905.3240244264625
2016-04-21,3,8059.130427877306
2016-04-21,4,8737.534981434272
2016-04-21,5,9971.13370190366
2016-04-21,6,10482.213236381023
2016-04-21,7,10508.581991450406
2016-04-21,8,10725.042616400851
2016-04-21,9,10990.456431724242
2016-04-21,10,11167.549829370271
2016-04-21,11,11364.998446206053
2016-04-21,12,11738.423810711673
2016-04-21,13,12075.198480073146
2016-04-21,14,12402.230069018247
2016-04-21,15,12697.87883350539
2016-04-21,16,12798.030854662007
2016-04-21,17,12653.28796963084
2016-04-21,18,12341.084286834548
2016-04-21,19,12507.81201607078
2016-04-21,20,12061.258955167452
2016-04-21,21,10931.612461495994
2016-04-21,22,9724.2293
2016-04-21,23,8841.226180652899
2016-04-22,0,8315.837830474451
2016-04-22,1,7990.513856083038
2016-04-22,2,7857.186660828333
2016-04-22,3,7967.0395900950525
2016-04-22,4,8575.867723994692
2016-04-22,5,9762.658575628491
2016-04-22,6,10275.886744326708
2016-04-22,7,10539.687549960125
2016-04-22,8,10920.00500699522
2016-04-22,9,11356.728251913044
2016-04-22,10,11682.342353775244
2016-04-22,11,12013.86514659281
2016-04-22,12,12320.21105540746
2016-04-22,13,12688.500068558917
2016-04-22,14,13039.363163228909
2016-04-22,15,13308.987711372643
2016-04-22,16,13355.266769253503
2016-04-22,17,13027.647622446551
2016-04-22,18,12449.972265785058
2016-04-22,19,12223.314962705905
2016-04-22,20,11775.697965744868
2016-04-22,21,10936.737129961892
2016-04-22,22,9902.0225
2016-04-22,23,9026.999932729408
2016-04-23,0,8405.757925447086
2016-04-23,1,8034.7887944414515
2016-04-23,2,7807.695312401309
2016-04-23,3,7817.285387135195
2016-04-23,4,8010.625963771739
2016-04-23,5,8377.627394597654
2016-04-23,6,8774.4109374861
2016-04-23,7,9492.059048821984
2016-04-23,8,10181.246022052075
2016-04-23,9,10805.457728402902
2016-04-23,10,11297.711254384303
2016-04-23,11,11670.015237107298
2016-04-23,12,12011.760285590695
2016-04-23,13,12392.183660655392
2016-04-23,14,12729.90479531312
2016-04-23,15,13001.03675899595
2016-04-23,16,13041.07957509994
2016-04-23,17,12740.051525812556
2016-04-23,18,12152.400499172509
2016-04-23,19,12046.996263469737
2016-04-23,20,11638.723494730222
2016-04-23,21,10854.356373334158
2016-04-23,22,9928.068100000002
2016-04-23,23,9111.90311713524
2016-04-24,0,8486.583511700877
2016-04-24,1,8085.54881400053
2016-04-24,2,7841.418038646361
2016-04-24,3,7738.032822320147
2016-04-24,4,7801.054380544089
2016-04-24,5,7964.391291241845
2016-04-24,6,8205.133771256349
2016-04-24,7,8929.562815026222
2016-04-24,8,9651.882476179058
2016-04-24,9,10213.431368320564
2016-04-24,10,10700.909362368804
2016-04-24,11,11086.129020931035
2016-04-24,12,11336.55795848678
2016-04-24,13,11480.511794785902
2016-04-24,14,11654.591737837827
2016-04-24,15,11855.2884179478
2016-04-24,16,12143.746434229965
2016-04-24,17,12198.580230051812
2016-04-24,18,12009.348537364698
2016-04-24,19,12248.093084861051
2016-04-24,20,12124.040460454022
2016-04-24,21,11195.561700680772
2016-04-24,22,10021.4138
2016-04-24,23,9209.073919125798
2016-04-25,0,8701.219150629711
2016-04-25,1,8432.928968399392
2016-04-25,2,8368.364038533831
2016-04-25,3,8573.688820564414
2016-04-25,4,9304.544921511755
2016-04-25,5,10614.778363732928
2016-04-25,6,11183.083857785752
2016-04-25,7,11419.539870376248
2016-04-25,8,11898.629634112836
2016-04-25,9,12494.351785442905
2016-04-25,10,13101.215081240847
2016-04-25,11,13743.66281340625
2016-04-25,12,14424.376829859471
2016-04-25,13,15050.139458421329
2016-04-25,14,15540.592437499485
2016-04-25,15,15959.18030611693
2016-04-25,16,16083.64804649656
2016-04-25,17,15819.534431512378
2016-04-25,18,15385.322138984377
2016-04-25,19,15382.212809336836
2016-04-25,20,14930.480106080531
2016-04-25,21,13679.7301215
2016-04-25,22,12277.3087
2016-04-25,23,11163.993844365044
2016-04-26,0,10558.524730575096
2016-04-26,1,10168.050349077132
2016-04-26,2,9895.88274980846
2016-04-26,3,9971.12895034248
2016-04-26,4,10555.289355218483
2016-04-26,5,11736.062820397452
2016-04-26,6,12122.18615873528
2016-04-26,7,12276.815326877757
2016-04-26,8,12706.952460970702
2016-04-26,9,13286.991864233476
2016-04-26,10,13830.137184933146
2016-04-26,11,14370.490745022857
2016-04-26,12,14928.18655190142
2016-04-26,13,15424.177559861377
2016-04-26,14,15912.417957784275
2016-04-26,15,16224.525173088896
2016-04-26,16,16070.159256675865
2016-04-26,17,15532.49647380164
2016-04-26,18,15153.491761549802
2016-04-26,19,15134.5459349599
2016-04-26,20,14283.492015126303
2016-04-26,21,12286.303669919189
2016-04-26,22,10625.928700000002
2016-04-26,23,9512.224103063672
2016-04-27,0,8923.262176550279
2016-04-27,1,8567.5808776838
2016-04-27,2,8379.894499440146
2016-04-27,3,8501.90914946369
2016-04-27,4,9035.179006634296
